ID,TMEM132A,CD6,CYBA,DGAT2,CHI3L2,PKM,SEMA3C,JAK3,CCL2,CD5,MYO1G,FKBP10,UCHL1,SLFN13,MS4A1,PTGER1,HACD1,RHOH,KRT19,SPHK1,FZD2,SOCS3,MROH2A,PDIA2,VEPH1,CARD11,UGT1A3,BATF3,NLR
TCGA-2V-A95S,0.005194704,0.209186661,0.071299032,0.062305539,0.054334187,0.023007617,0.026424638,0.241798529,0.018987179,0.11401601,0.232426274,0.007586778,0.000817436,0.029632206,0.016467499,0.003195371,0.004653873,0.086120719,0.000973144,0.428906306,0.015264805,0.047758486,0.006629034,0.000753131,0.00652513,0.170573241,0.00314558,0.324620279,0.021750703
TCGA-2Y-A9GS,0.00996536,0.042040737,0.026805688,0.140129319,0.008831608,0.02646002,0.022037273,0.044451385,0.015548127,0.030909386,0.040621557,0.021726508,0.00071014,0.013307389,0.000432954,0.00482904,0.039271966,0.011300709,0.006357187,0.007954441,0.021743712,0.015689857,0.022173157,0.021855284,0.005845839,0.0250355,0.029051169,0.037264069,0.165953356
TCGA-2Y-A9GT,0.005002232,0.108114359,0.028881262,0.161527166,0.013843706,0.008336801,0.009241533,0.140053092,0.010024605,0.063942766,0.156999047,0.013846066,0.00082761,0.022505374,0.013992309,0.001867565,0.015655885,0.036838841,0.002806406,0.003057654,0.006827491,0.018760867,0.000449486,0,0.000338889,0.084395776,0.074217507,0.068548622,0.025921911
TCGA-2Y-A9GU,0.002128361,0.009555086,0.002588649,0.27910869,0.00177507,0.012851683,0.001232007,0.012823582,0.001714923,0.007430066,0.01444073,0.004538399,0.006134945,0.004949146,0.001232966,0.088966614,0.004124861,0.008768468,0.004400412,0.001766839,0.002148544,0.004381942,0.000292341,0.003203423,0.000146751,0.008355373,0.034508513,0.017080173,0.324106257
TCGA-2Y-A9GV,0.003277605,0.04141248,0.028682784,0.215130539,0.002267762,0.006334015,0.053841972,0.093956902,0.033357843,0.032924833,0.06049717,0.01482864,0.005416937,0.00800574,0.002964237,0.002065476,0.009028942,0.01727219,0.000382253,0.003721921,0.008597346,0.137019746,0.306320891,0.001169299,0.001875994,0.048748608,0.029161818,0.042317317,0.141284359
TCGA-2Y-A9GW,0.00649376,0.058188421,0.036351423,0.051158542,0.00877405,0.024242181,0.02570966,0.073044625,0.016031035,0.048415708,0.074855723,0.024678846,0.001194641,0.007498136,0.008472283,0.017444999,0.006880726,0.023106396,0.002673184,0.011183576,0.021290553,0.035414304,0.008657864,0.000274134,0.002243628,0.052533978,0.002384871,0.062544858,0.037767828
TCGA-2Y-A9GX,0.030189613,0.125449663,0.04725949,0.076350642,0.00970648,0.02526164,0.19939611,0.156327642,0.054247193,0.125467191,0.113370562,0.064562876,0.003892936,0.024853829,0.012183161,0.057887313,0.016981989,0.063058447,0.006544138,0.020131973,0.021724698,0.144809436,0.017509745,0.000379116,0.006131776,0.115094022,0.017942846,0.086099203,0.047753718
TCGA-2Y-A9GY,0.022561336,0.115026828,0.236279845,0.009282763,0.041915602,0.093234162,0.002378336,0.16883892,0.031546592,0.060227733,0.202745457,0.514325694,0.433384976,0.127957111,0.004607284,0.005555915,0.001519121,0.068194019,0.007495855,0.098662874,0.020102198,0.071075453,0.000919163,0.002881496,0.000503795,0.045204368,0.005925624,0.053485868,0.003647312
TCGA-2Y-A9GZ,0.003117635,0.009136794,0.00413499,0.266232421,0.006579962,0.004952402,0.001994257,0.013047401,0.004500277,0.003917458,0.015221411,0.005238391,0.000342234,0.002597557,0.000739017,0.019488885,0.003274153,0.005491017,0.000326259,0.000878355,0.004686869,0.05270182,0.035804333,0.001130904,0,0.015246738,0.075274596,0.009005645,0.264550263
TCGA-2Y-A9H0,0.006244918,0.047877131,0.016627863,0.081693366,0.005348234,0.031002723,0.002647191,0.034766465,0.008592452,0.029943223,0.059406458,0.020593871,0.002777376,0.162417828,0.001622897,0.027844348,0.001522696,0.018674361,4.54E-05,0.008929887,0.00112656,0.028773931,0.000418759,0.299466177,0.001010616,0.026099537,0,0.016469128,0.094339053
TCGA-2Y-A9H1,0.001490513,0.039384997,0.019587061,0.056702013,0.006616799,0.002245923,0.000304309,0.040859879,0.00418977,0.012909226,0.04841716,0.003599229,0.000209187,0.003221096,0.000864819,0,0.002927436,0.009415623,0.001731695,0.004599927,0.007426421,0.020236309,0.00154774,0.000227416,0.005838274,0.015870616,0,0.061051192,0.072713062
TCGA-2Y-A9H2,0.36417112,0.034737863,0.23715756,0.038806635,0.037928026,0.263390826,0.373153466,0.086525782,0.38267188,0.018587877,0.095101134,0.159617157,0.003047365,1,0.002042236,0.001572497,0.004003331,0.026128907,0.126424614,0.558045141,0.063115865,0.055697087,0.000850687,0.00044436,0.100839205,0.111913392,0.008764945,0.127145933,0.000445457
TCGA-2Y-A9H3,0.008443361,0.07971484,0.175641206,0.077082542,0.012236704,0.017746969,0.003261717,0.105869595,0.009332006,0.034650822,0.11879424,0.014890512,0.002722933,0.006277691,0.006844485,0.073763413,0.013118059,0.037794866,0.01090105,0.01797328,0.013590018,0.014364291,0.000103592,0.000485172,0.000467486,0.048170659,0,0.151752633,0.106404498
TCGA-2Y-A9H4,0.003288269,0.017312339,0.013419786,0.238799845,0.012291959,0.006911642,0.003704885,0.012065376,0.007358366,0.009729103,0.025422558,0.005447788,0.000147115,0.003426332,0.000611037,0,0.00212677,0.012014051,0.001441299,0.081529183,0.004881759,0.011742749,0.001640798,9.18E-05,0.000531027,0.019983236,0.023653101,0.039766445,0.181888182
TCGA-2Y-A9H5,0.019413738,0.038920776,0.014676368,0.158654101,0.003091984,0.018667659,0.04776466,0.057344368,0.022659745,0.032105355,0.042530303,0.043152195,0.001803129,0.015434942,0.010898458,0.0160992,0.008793031,0.018809185,0.012648022,0.012856467,0.017510002,0.021569915,0.000484602,0.000379653,0.00599259,0.041773039,0.006340556,0.028922814,0.149327389
TCGA-2Y-A9H6,0.010244673,0.059520392,0.289280474,0.097968335,0.007606786,0.012431046,0.040422841,0.081084739,0.017318637,0.048667028,0.090338606,0.033082434,0.00305269,0.043196531,0.01008102,0.124749012,0.041505967,0.035934294,0.002379746,0.011525488,0.026630224,0.037965411,0.002131545,0.002033318,0.001818504,0.066697542,0.009098866,0.109774786,0.101679905
TCGA-2Y-A9H7,0.040715629,0.032032912,0.017760609,0.132101333,0.001954649,0.009441513,0.002260157,0.02370914,0.000690642,0.021710304,0.057527595,0.003733594,3.23E-05,0.001474247,0.00213046,0.001187469,0.03547595,0.034421813,9.05E-05,0.018990635,0.047081006,0.006390633,0,0.000223925,0.007765707,0.021030049,0.001558959,0.033117689,0.15108347
TCGA-2Y-A9H8,0.005867593,0.059853385,0.184258461,0.279559629,0.013136901,0.022430727,0.006694793,0.056742314,0.006676241,0.032366453,0.086894645,0.005784162,0.000579319,0.002986094,0.002209427,0.021122554,0.025642767,0.025045411,0.00341717,0.011877878,0.00786532,0.031464462,0.000424026,0.000132905,0.00025568,0.041041991,0.012017222,0.029208939,0.231299826
TCGA-2Y-A9H9,0.00567766,0.012701292,0.012016214,0.084574706,0.002044439,0.007483483,0.002596965,0.013720591,0.008928624,0.011574396,0.023050632,0.007082101,0.000403194,0.003431032,0.000167191,0.007448669,0.002259023,0.007047622,1.35E-05,0.002660561,0.003839176,0.023033296,0.000747094,0.000468257,0.001015155,0.015552936,0.038709206,0.032865512,0.070175837
TCGA-2Y-A9HA,0.006942184,0.009855271,0.011331309,0.079906799,0.039587981,0.008949034,0.002721052,0.01426886,0.007369415,0.007443756,0.018631754,0.031684298,0.001094737,0.00509798,0.000106741,0.001191067,0.00173716,0.005199307,0.00503448,0.016471519,0.00367756,0.009808191,0.025036872,0.014224904,0.00162334,0.010655684,0.47941048,0.023530096,0.124471251
TCGA-2Y-A9HB,0.003927133,0.059148031,0.022639106,0.1712736,0.005656741,0.01358225,0.010455813,0.049274759,0.00169225,0.029896284,0.081287937,0.012379363,0.000526068,0.007714338,0.003142864,0.023364351,0.004003331,0.032448479,0.001630257,0.002667546,0.009029907,0.009087757,0.001240475,0.000583173,0.000499256,0.044509682,0.128565699,0.032535741,0.128223723
TCGA-3K-AAZ8,0.000788677,0.052520984,0.009883605,0.055488192,0.003577768,0.002929051,0.00303127,0.024120341,0.009813649,0.036517629,0.066081467,0.005410387,0.000125338,0.002982961,0.003442937,0.055066174,0.002112472,0.015012048,0,0.027303404,0.004522084,0.017125096,0.001133371,0.000614855,0.000131622,0.030954687,0.015218126,0.02259898,0.033798822
TCGA-4R-AA8I,0.010267018,0.012086158,0.013470551,0.069741681,0.00816164,0.014301562,0.027287338,0.011978624,0.021628674,0.006773896,0.026121062,0.010326717,0.000625178,0.00871388,0.000313687,0.005250052,0.002548549,0.01816448,0.001846857,0.001872311,0.002343434,0.024986669,0.018947747,0.056101378,0.001747397,0.0213018,0.196397205,0.010863029,0.131607427
TCGA-5C-A9VG,0.013387699,0.01264388,0.398252746,0.035052065,0.00093243,0.013478748,0.028123449,0.019043653,0.01342096,0.007614888,0.020159498,0.047378231,0.001904702,0.002407989,0.000457461,0.00509892,0.241415178,0.016401962,0.027983664,0.00466384,0.011224401,0.034986707,0.001533694,0.000881471,0.002006103,0.011846028,0.003347118,0.06845163,0.073372707
TCGA-5C-A9VH,0.02419506,0.032090325,0.01315125,0.11412086,0.000485784,0.011201689,0.059165899,0.034929558,0.006769692,0.021389553,0.023144015,0.053793585,0.002181526,0.00542385,0.000158477,0.019442105,0.017382322,0.028393951,0.002865897,0.010017791,0.017212121,0.025339006,0.00255206,0.000583441,0.002888123,0.072614815,0.00638205,0.060789315,0.138221636
TCGA-5C-AAPD,0.007978687,0.096418606,0.139686015,0.104108955,0.012073241,0.046561937,0.021517289,0.162139982,0.023970134,0.051399274,0.126597314,0.026381727,0.001915114,0.032160829,0.006903846,0.004713892,0.005150715,0.056354014,0.127151316,0.018156634,0.027951674,0.036879615,9.48E-05,0.063351031,0.001712601,0.049181112,0.007735518,0.119037458,0.07117088
TCGA-5R-AA1C,0.007862391,0.008442923,0.013594509,0.007783312,0.006973655,0.00308015,0,0.010167257,0.001095405,0.003696453,0.014676055,0.00292625,0.000290017,0.007014031,0.000325669,0,0.003967587,0.007219217,3.95E-05,0.000258792,0.003935829,0.003884553,0.063797099,0.0001713,0.002968306,0.014167391,1,0.03019825,0.1469762
TCGA-5R-AA1D,0.017265064,0.029567454,0.343834076,0.011577565,0.00999657,0.020116749,0.138832754,0.083144215,0.019818228,0.028227013,0.048936369,0.089957874,0.004903347,0.010020492,0.002534551,0.104284964,0.053994931,0.020130461,0.000437471,0.007884592,0.039261636,0.050577183,0,0.000118407,0.000228448,0.025948352,0.001649849,0.06867956,0.090813301
TCGA-5R-AAAM,0.005655315,0.031120873,0.037835784,0.104493474,0.009602877,0.011148255,0.02757392,0.047451246,0.016224152,0.020966124,0.050281082,0.034506196,0.001725717,0.006862063,0.002913589,0.111654468,0.006676985,0.018262534,5.44E-05,0.003999573,0.013195484,0.124340272,0.020953752,0.000550148,0.005446434,0.040014315,0.068914281,0.052249229,0.074216607
TCGA-BC-4072,0.083756661,0.07348312,0.306614706,0.013265668,0.05179936,0.069410198,0.099609421,0.146764175,0.010222671,0.05876382,0.081594233,0.138696608,0.001976948,0.332158323,0.004459698,0.366416938,0.09352068,0.054667487,0.152518956,0.063007936,0.02799287,0.04748961,0.001221161,0.001770729,0.014836993,0.169677612,0.016322635,0.105487769,0.012063939
TCGA-BC-4073,0.012346118,0.102318974,0.055429507,0.05850874,0.019090639,0.113907447,0.135243092,0.205362968,0.022173614,0.098115396,0.188401845,0.161181748,0.002717211,0.297893441,0.006863001,0.005566711,0.003041817,0.070966493,0.012901649,0.01316136,0.018080412,0.070609583,0.001507357,0.015944887,0.005559901,0.063147561,0.072619031,0.048442319,0.040335762
TCGA-BC-A10Q,0.733024532,0.021370585,0.389526123,0,0.004346735,0.311097761,0.159711882,0.017334652,0.003754968,0.020732406,0.058158863,0.02815987,0.000878078,0.309396013,0.000322946,0.02736936,0.291145846,0.031916537,0.400770656,0.052055561,0.013506041,0.077829841,0,0.000135859,0.304204495,0.270504729,0,0.07583752,0.022898265
TCGA-BC-A10R,0.00967132,0.003347971,0.05379466,0.052711257,0.004049739,0.012551326,0.02619419,0.013392671,0.017979471,0.00294445,0.015109351,0.038241406,0.032464504,0.019290544,8.82E-05,0.131823449,0.012181565,0.005115961,0.011785897,0.003412489,0.009955239,0.037029008,0.000651403,0.021429987,0.002233038,0.010127493,0.145937519,0.037273768,0.060569034
TCGA-BC-A10S,0.008527155,0.04136983,0.048944379,0.062778335,0.006711193,0.012642943,0.028339124,0.04060136,0.04027784,0.026174406,0.06043367,0.024879931,0.002419246,0.0035689,0.001794444,0.011119028,0.001619205,0.015850409,0.01506486,0.01099638,0.020987918,0.075464149,0.00033448,0.000209695,0.000909252,0.033010039,0.012408443,0.047351167,0.053921284
TCGA-BC-A10T,0.012017037,0.010001263,0.01092302,0.166072418,0.002371365,0.016495313,0.054054693,0.013010965,0.050600407,0.013596688,0.019860673,0.034307188,0.001068112,0.005210781,0.000559845,0.006721794,0.011191456,0.00862629,0.014105505,0.005234858,0.011924738,0.070948252,0.000172947,0.002988089,0.064950233,0.015329029,0.076578668,0.03277337,0.134548483
TCGA-BC-A10U,0.003112048,0.008424879,0.005939617,0.03390424,0.030714932,0.058748848,0.020158241,0.011510167,0.004595685,0.006556803,0.059888314,0.002952799,0.000133444,0.040118002,5.34E-05,0.077412181,0.026890234,0.003456399,0.018855739,0.01578525,0.002888493,0.040491754,0.003224532,0.008535479,0.010272579,0.01992391,0.144621592,0.029674497,0.055136369
TCGA-BC-A10W,0.018161911,0.020118992,0.095335319,0.134503935,0.298446641,0.05154479,0.014736817,0.031376223,0.07165111,0.019072914,0.035448144,0.018536607,0.053136067,0.006095956,0.000131248,0,0.007985216,0.025582256,0.007270452,0.148141344,0.01058269,0.114847271,0.023924571,0.000620494,0.006503949,0.038833539,0.070056332,0.047748831,0.138884513
TCGA-BC-A10X,0.007269741,0.015092934,0.038976608,0.123048814,0.003149541,0.007342903,0.048024652,0.025838018,0.011206326,0.012496553,0.020742207,0.029616877,0.000704895,0.013246289,0.000935616,0.021910602,0.015959709,0.017598219,0.014612953,0.005057091,0.01074589,0.225225924,0.08499842,0.000196807,0.008622007,0.025349353,0.025000642,0.025741499,0.134372321
TCGA-BC-A10Y,0.005037273,0.017294295,0.017035309,0.125863946,0.002836429,0.019215729,0.005406651,0.025239434,0.012628695,0.01634458,0.036919859,0.011505067,0.000329041,0.038516854,0.00057945,0.002583645,0.0032956,0.013367195,0.000492171,0.003700268,0.007835215,0.021617194,0,0.009992606,0.000821504,0.059645423,0.002120105,0.03333592,0.1274366
TCGA-BC-A10Z,0.001304643,0,0.001050267,0.359588871,0.002682175,0.013927417,0.002065163,0.000933444,0.001594311,0.000751025,0.001038418,0.001182505,0.001702747,0.002407989,0,0.003260142,0.002373404,0.006937312,1.18E-05,0.002372083,0.000823926,0.010060504,0.001111423,0.005738022,0.000196677,0.001366408,0.322734125,0.0011154,0.344228039
TCGA-BC-A110,0.026512337,0.045598673,0.04336687,0.04755294,0.010876047,0.012006517,0.05109433,0.072546672,0.178929594,0.048627912,0.064258633,0.043034914,0.002317355,0.014786336,0.002665798,0.110103562,0.032880933,0.033495204,0.024417217,0.038445769,0.013891068,0.499035455,0.072202128,0.000103908,0.004998616,0.027316674,0.005058219,0.208463463,0.038550158
TCGA-BC-A112,0.042533699,0.017072847,0.177470913,0.035350215,0.013719382,0.113083055,0.205104115,0.046628843,0.012131286,0.012783077,0.021963655,0.297652328,0.001466855,0.141732937,0.000149219,0.016667746,0.020638603,0.005883233,0.004915305,0.013162757,0.062046346,0.083905606,0.031487692,0.000550148,0.040710578,0.194837505,0.012035004,0.063378984,0.028624282
TCGA-BC-A216,0.003940845,0.047247233,0.020389532,0.185284325,0.009439414,0.024130789,0.087531613,0.061154487,0.004495098,0.03872181,0.070817847,0.007428634,0.000199968,0.017820997,0.000531526,0.001187469,0.008639332,0.039383339,0.023879214,0.005443707,0.007367796,0.058872463,0.000999052,0.004642291,0.00290779,0.057978558,0.008565382,0.033946965,0.070250988
TCGA-BC-A217,0.010902326,0.05639715,0.019886827,0.046460501,0.005014401,0.03860149,0.002404926,0.051853009,0.014915144,0.043525242,0.045103935,0.010248453,0.001313621,0.44780132,0.001512344,0.0688732,0.002048133,0.02622696,6.12E-05,0.007315669,0.007157061,0.058153316,0.000253714,0.023991705,0.003446382,0.030694418,0.002305837,0.020819189,0.084278291
TCGA-BC-A3KF,0.011595529,0.014164492,0.006913917,0.131615804,0.003743533,0.014892074,0.004151008,0.008645638,0.003064557,0.013199661,0.014097081,0.013157618,0.000470672,0.003488999,0.000122534,0.009096732,0.008943156,0.005910197,9.90E-06,0.003451605,0.001847495,0.002844427,0.00065667,8.57E-05,0.000661137,0.009469168,0.013135562,0.011381932,0.278702248
TCGA-BC-A3KG,0.004130269,0.010552423,0.005889816,1,0.00465294,0.069761518,0.005456877,0.010238393,0.001827479,0.012817303,0.020828119,0.011489137,0.000885629,0.762854618,5.83E-05,0.003911451,0.154382039,0.01197483,0.003959899,0.001508745,0.003401862,0.014874706,0,0.01925007,0.000947074,0.009804072,0.011558821,0.013365405,1
TCGA-BC-A5W4,0.009273681,0.000726679,0.001363659,0.097786261,0,0.011517614,0.00165154,0.003706017,0.001981926,0.001388615,0.004575762,0.000926242,0.000472897,0.003034661,0,0,0.002530677,0.001078593,0.000566745,0.000454719,0.00403882,0,0.000940232,0,0.017970205,0.004501108,0.011965849,0.036502687,0.210843596
TCGA-BC-A69H,0.071981356,0.048023122,0.575729206,0.037929586,0.006950632,0.043650768,0.006021178,0.103690402,0.014317378,0.028068594,0.156072689,0.477526981,0.051967653,0.047750873,0.000568014,0.001583292,0.040937637,0.021032556,0.113101418,0.554121704,0.018257873,0.03453515,0.001524037,0.20476988,0.004456998,0.023334188,0,0.09999806,0.044105834
TCGA-BC-A69I,0.008118343,0.011392287,0.016073549,0.075040691,0.002026021,0.005733826,0.004777352,0.017549795,0.047363679,0.008210428,0.017951926,0.020691066,0.001151882,0.001582348,0.000132337,0.022162489,0.006455372,0.006486264,3.22E-05,0.005267687,0.003642702,0.116074903,0.001333532,0.00020889,0.001207293,0.014060221,0.005818928,0.107413047,0.061965053
TCGA-BC-A8YO,0.00530135,0.094131947,0.047131915,0.173650526,0.026368197,0.064833835,0.003350351,0.14513325,0.004246393,0.082686128,0.160349626,0.005028301,0.000276347,0.130379199,0.001723647,0.001601284,0.012832107,0.047877256,5.23E-05,0.137839616,0.016629035,0.032143889,0.05030112,0.005815349,0.001599133,0.078489985,0.038900865,0.054882544,0.062516532
TCGA-BD-A2L6,0.002308644,0.040272431,0.010157567,0.160790597,0.005500185,0.005770956,0.002360609,0.021030259,0.010288846,0.019841541,0.031933213,0.010029129,0.000170799,0.002031985,0,0.017178718,0.005215054,0.010379003,1.04E-05,0.001319105,0.002265795,0.014277614,0.050873512,0.005895361,0,0.025305337,0.002505399,0.037511396,0.241245867
TCGA-BD-A3EP,0.013796511,0.124957556,0.055787876,0.096869105,0.042136623,0.016098132,0.033083977,0.155423694,0.041841423,0.094557805,0.124927628,0.037236208,0.002508183,0.08074831,0.11648803,0.036045081,0.021689477,0.103454193,0.000733305,0.024433644,0.021166964,0.237661446,0.028661727,0.003620665,0.000711062,0.135310733,0.017488397,0.085017749,0.042611839
TCGA-BD-A3ER,0.01107093,0.016374054,0.0171993,0.049059394,0.001763559,0.009534024,0.033993949,0.048893053,0.063276404,0.017053556,0.022449246,0.025171748,0.001654822,0.002627324,0.001556456,0.00771495,0.016860459,0.010491765,0.001049465,0.022889974,0.011184789,0.254953143,0.007117147,0.000909395,0.002568901,0.019470354,0.003376756,0.03602258,0.092595743
TCGA-BW-A5NO,0.001589034,0.029406699,0.016162418,0.156113777,0.009043419,0.012961865,0.002611737,0.021354709,0.02525555,0.016886335,0.031768859,0.007874439,0.000486885,0.128801552,0.00184727,0.03296126,0.002001666,0.020221161,0.000239127,0.003304921,0.006534363,0.028525317,0,0.011138814,0.002992513,0.023066265,0.036061544,0.020295436,0.158458912
TCGA-BW-A5NP,0.017648992,0.005501761,0.104226174,0.08474723,0.003962252,0.027746019,0.167550048,0.007420709,0.005014374,0.007840783,0.014332406,0.023979085,6.36E-05,0.001353612,0.001877768,0.00722197,0.015251978,0.010543243,0.061053983,0.191274701,0.002604872,0.01289303,0.000173824,6.82E-05,0.075791662,0.005287654,0.00331748,0.01074179,0.080697593
TCGA-BW-A5NQ,0.011622953,0.097071469,0.038087318,0.06413285,0.046810284,0.035038012,0.008402468,0.094947602,0.014353055,0.071140092,0.124696039,0.046114691,0.000154188,0.145284603,0.024312406,0,0.014980323,0.072596638,6.63E-05,0.059035255,0.010787087,0.015369039,0.000641746,0.005099539,0.005118135,0.079318633,0.066993738,0.071288627,0.239877355
TCGA-CC-5258,0.021205401,0.024178878,0.085028231,0.090374523,0.006248432,0.028081509,0.011974403,0.082391214,0.012006186,0.030611127,0.062708477,0.354645972,0.015724344,0.021208162,0.004924783,0.009377406,0.010244239,0.038844043,0.000670578,0.078895514,0.009676372,0.027075444,0.00032219,0.06304065,0.00243274,0.032489503,0,0.112092879,0.080476007
TCGA-CC-5259,0.001293471,0.01452373,0.057113914,0.060469104,0.000957755,0.010713207,0,0.017898536,0.00171826,0.005690386,0.009031993,0.002673911,0.000278334,5.95E-05,0,0,0.015273424,0.005667514,0.003802531,0.005830673,0.000614775,0.008524436,0.000420515,0.002306915,0.000476563,0.006234953,0,0.031570678,0.132972121
TCGA-CC-5261,0.107235665,0.187702892,0.19403101,0.138740002,0.091633686,0.069142554,0.288192229,0.26298147,0.08309889,0.201353997,0.261826943,0.088198661,0.003377598,0.070815552,0.149356587,0.069002742,0.111578564,0.138123592,0.068628814,0.213156051,0.238328382,0.090443704,0,0.000650834,0.045610855,0.227101187,0,0.104285077,0.046052163
TCGA-CC-5262,0.025661196,0.059863227,0.051288127,0.037091794,0.114951341,0.019119326,0.042112789,0.061813797,0.056203455,0.039981342,0.062163121,0.053930259,0.002752658,0.028928766,0.000999879,0.015930076,0.022046918,0.017914443,0.002548183,0.026769406,0.033847495,0.077916358,0.001629385,0.000375626,0.012293811,0.037191554,0.009411053,0.077011115,0.073497884
TCGA-CC-5263,0.021020547,0.028963802,0.022647185,0.066694607,0.00482331,0.300167818,0.034960056,0.040295996,0.017077183,0.024023031,0.16217246,0.067094803,0.001360751,0.303939263,0.001218262,0.007992026,0.002909564,0.038233657,0.034179081,0.029939867,0.018699941,0.106653785,0.004134916,0.057960442,0.009143957,0.05211487,0.01678894,0.03344261,0.065410293
TCGA-CC-5264,0.016319972,0.02167077,0.011983777,0.23021609,0.003444235,0.068803172,0.023159966,0.031601777,0.006603506,0.02573533,0.047416095,0.01634244,0.001224525,0.125907892,0.000844124,0.016318702,0.007770752,0.017002542,0.017526041,0.025226085,0.006572391,0.045429459,0.000301998,0.000414289,0.003077235,0.027148265,0.000823936,0.027671626,0.208011646
TCGA-CC-A123,0.003680322,0.018960899,0.0104712,0.070471671,0.002778871,0.010358837,0.000274764,0.021323478,0.010223591,0.004478771,0.004134994,0.010629385,0.001597836,0.001641882,0.000194421,0.007232766,0.001054449,0.00571409,0.00029907,0.056633835,0.00237037,0.028384607,0,6.82E-05,0.000263244,0.003184457,0,0.056870866,0.136195711
TCGA-CC-A1HT,0.126025775,0.105514392,0.136170212,0.021315511,0.163239699,0.277317611,0.146198208,0.434986814,0.529053964,0.074683015,0.343077526,0.225159605,0.28682225,0.338700783,0.008025714,0.005264446,0.00805313,0.107035611,0.025770155,0.288728484,0.077422064,0.432164891,0.007475331,0.023236963,0.093410874,0.11535429,0.022463629,0.200059165,0.002429905
TCGA-CC-A3M9,0.104500434,0.300390569,0.388848213,0.001930231,0.13463367,1,0.32980867,0.632526546,0.150620996,0.22985091,0.540989485,0.686686061,0.002578124,0.030757083,0.003965749,0.001669653,0.137979104,0.169760675,0.001906994,0.769468579,1,0.285824372,0,7.87E-05,0.068800559,0.249840203,0,0.564528331,0.023616227
TCGA-CC-A3MA,0.767323593,0.020581573,0.055044972,0.030680186,0.002870963,0.074791021,0.13246886,0.055300507,0.01625442,0.015101672,0.028750724,0.102492841,0.009070563,0.291783384,0.000737383,0.01046412,0.05933509,0.014183493,0.009482278,0.393804574,0.028051495,0.049264482,0.001078941,0.001620909,0.368321122,0.023209795,0.014226241,0.06991135,0.022777836
TCGA-CC-A3MB,0.00669842,0.012522493,0.012488412,0.160652238,0.002880172,0.014500678,0.004213052,0.015063502,0.005262503,0.012140598,0.016988215,0.015556104,0.001795658,0.002827859,0.000522812,0.001165879,0.003821037,0.010513827,0.000888148,0.003283966,0.004358883,0.017422275,0.004700284,0.000549879,0.001270834,0.012867964,0.030999374,0.022094625,0.118416496
TCGA-CC-A3MC,0.014064651,0.013808534,0.015489089,0.060536161,0.008550728,0.047117422,0.014816587,0.034145326,0.01619446,0.008902779,0.013533048,0.027389695,0.004168488,0.035699962,0.001016216,0.014166865,0.009286299,0.004559505,0.001371904,0.01450072,0.014911468,0.039315582,0.006477157,0.000601162,0.002700523,0.094192193,0.009298429,0.033597796,0.120754539
TCGA-CC-A5UC,0.053602597,0.022399089,0.084735217,0.074367359,0.00765053,0.011626324,0.01193304,0.045730099,0.025784493,0.015520212,0.052985451,0.063742141,0.002988471,0.010747432,0.007969076,0.005228462,0.013328949,0.026977073,0.023780431,0.027734025,0.009506833,0.016508707,0.001258033,8.22E-05,0.003956229,0.01527353,0.001715052,0.052152238,0.108410927
TCGA-CC-A5UD,0.3779138,0.017896306,0.012938664,0.019691919,0.002392086,0.176559312,0.044789525,0.018564786,0.010289537,0.013607445,0.016058122,0.53130833,0.002966853,0.006616094,0.000234721,0.017444999,1,0.004642851,0.043508781,0.02164037,0.045418895,0.014995957,0.009865857,0.049600559,0.016790144,0.022936131,0.098479175,0.080657989,0.735569541
TCGA-CC-A5UE,0.00198515,0.019602279,0.082967127,0.054006141,0.00138368,0.033666917,0.001920395,0.067275661,0.006734706,0.017656918,0.026438563,0.002690303,0.387247786,0.007151899,0.000150853,0.015142028,0.006126527,0.007900691,0.000768909,0.002837978,0.006399683,0.010562234,0.004656389,0.004204375,0.000305605,0.015269703,0.169515537,0.056507148,0.111197346
TCGA-CC-A7IE,0.01364873,0.053244382,0.176678209,0.008693041,0.03838388,0.023468015,0.010012645,0.143222986,0.016223922,0.051037452,0.09197841,0.047816648,0.000364806,0.055281909,0.024818336,0.012033019,0.015341338,0.037503156,0.036372069,0.164295748,0.00941018,0.043371238,0.000361695,0.005390589,0.01406844,0.044857982,0.008887449,0.078179861,0.014514575
TCGA-CC-A7IF,0.005747742,0.005672358,0.005687842,0.063814964,0.000663061,0.009013934,0.006422983,0.013259074,0.009627667,0.002646191,0.007306277,0.040125518,0.000271896,0.031014019,0.000378494,0.053079863,0.001758606,0.002625393,0.004226861,0.03097678,0.007497722,0.00389388,0.003483513,0,0.00043874,0.007457831,0.009897117,0.039029311,0.072152334
TCGA-CC-A7IG,0.271962972,0.016267431,0.269635293,0.051723223,0.031143159,0.122784535,0.00259992,0.023849677,0.005416375,0.009927616,0.13471042,0.09830513,0.289169171,0.001272145,0.000184074,0.047862196,0.122019395,0.017742849,0.013824495,0.339818727,0.095892256,0.032313223,0.000493381,0.000128878,0.021853815,0.019411028,0.000448522,0.045537429,0.097550298
